date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2011-03-21,3.617,3.607,3.624,3.625,3.588,3.554,3.48,3.435,3.909,"In 2008, crude oil prices peaked in July, challenging gasoline retailers.","In July 2008, crude oil prices peaked, creating significant cost pressure and operational challenges for gasoline retailers. This highlights the linkage between crude price spikes and downstream retail gasoline market stress."
2011-03-28,3.65,3.623,3.638,3.638,3.608,3.587,3.521,3.487,3.968,"The situation in Japan has led to questions about energy sources, and rising oil prices at the pump affect the economy.",Events in Japan prompted renewed scrutiny of national energy sources and policies. Rising oil prices at the pump were highlighted as an economic headwind.
2011-04-04,3.737,3.702,3.72,3.72,3.684,3.718,3.605,3.547,4.003,"As of 2011, the U.S. spot natural gas prices were diverging from the U.K. spot natural gas prices, with the Henry Hub in the United States and the National Balancing Point in the U.K. being two important spot prices for natural gas.","As of 2011, U.S. spot natural gas prices (Henry Hub) were diverging from U.K. spot natural gas prices (National Balancing Point), highlighting differing regional gas market conditions. The article provides no direct information on crude oil, refinery operations, gasoline supply/demand, or U.S. gasoline pricing."
2011-04-11,3.843,3.805,3.823,3.821,3.788,3.841,3.724,3.616,4.089,"The prices of gasoline and heating oil are likely to flatten out fairly soon, according to Vice Chair Yellen's speech on commodity prices.","Vice Chair Janet Yellen said commodity prices had risen but expected gasoline and heating-oil prices to flatten out fairly soon, suggesting easing pressure from these fuels on overall inflation."
2011-04-18,3.896,3.868,3.919,3.892,3.836,3.883,3.781,3.655,4.134,"In April 2011, the US Attorney General formed a working group to investigate oil and gas price fraud.","In April 2011, the U.S. Attorney General formed a working group to investigate potential fraud in oil and gas prices. This indicates heightened regulatory scrutiny of pricing practices in energy markets."
2011-04-25,3.932,3.913,3.988,3.962,3.855,3.938,3.781,3.683,4.151,"The United States does not have enough oil to move world markets, and any increase in domestic oil drilling would be offset by OPEC.","U.S. oil supply is described as insufficient to significantly affect global oil markets, implying limited impact of increased U.S. drilling on crude prices. Any increase in U.S. domestic oil production would likely be countered by OPEC adjusting its output."
2011-05-02,4.014,3.994,4.078,4.046,3.932,4.047,3.866,3.744,4.193,"As of May 2011, the U.S. prices for gasoline, heating oil, diesel fuel, and imported crude oil were reported by the U.S. Energy Information Administration.","As of May 2011, the U.S. Energy Information Administration reported U.S. prices for gasoline, heating oil, diesel fuel, and imported crude oil. The content provides a snapshot of fuel and imported crude price levels for that month."
2011-05-09,4.018,4.018,4.095,4.066,3.961,4.018,3.872,3.77,4.202,"The United States has two primary measures of inflation, the Consumer Price Index (CPI) and the Personal Consumption Expenditures (PCE) Price Index, which can have different rates of growth due to differences in their formulas, including the treatment of gasoline and fuel oil prices.","The CPI and PCE inflation indexes can show different inflation rates because they use different formulas and weighting methods, including differing treatment of gasoline and fuel oil prices. This implies headline inflation readings may reflect gasoline price changes differently depending on whether CPI or PCE is referenced."
2011-05-16,4.014,4.021,4.101,4.062,3.968,4.01,3.881,3.802,4.169,"The price of gasoline and electricity has been affected by changes in oil prices, with two oil crises in the 1970s and one in 2008.","Gasoline and electricity prices have been affected by changes in oil prices, with notable impacts during the 1970s oil crises and the 2008 oil crisis."
2011-05-23,3.904,3.929,4.034,3.985,3.859,3.852,3.771,3.778,4.087,The cost of crude oil is the single biggest factor in the price of gasoline.,Crude oil costs are identified as the single biggest factor influencing U.S. gasoline prices.
2011-05-30,3.848,3.852,3.973,3.922,3.767,3.836,3.683,3.752,4.031,"As of June 2011, gasoline crack spreads were calculated by subtracting LLS crude oil spot price from the conventional gasoline spot price.","As of June 2011, gasoline crack spreads were defined as the conventional gasoline spot price minus the LLS crude oil spot price. This indicates LLS crude and conventional gasoline spot prices were used as key inputs for tracking refining margins relevant to gasoline pricing."
2011-06-06,3.833,3.808,3.924,3.881,3.721,3.894,3.64,3.732,3.981,"As of June 2011, the United States was experiencing oil price volatility and the effects of the Japanese earthquake and tsunami.","In June 2011, U.S. oil markets were volatile, with prices influenced in part by disruptions and broader market effects stemming from Japan’s earthquake and tsunami. This volatility in crude oil prices was a key factor affecting U.S. gasoline price conditions that week."
2011-06-13,3.767,3.765,3.873,3.842,3.678,3.76,3.618,3.704,3.935,"The global economy has continued to expand, with commodity prices, including oil, experiencing fluctuations.","The global economy continued to expand during the week, while commodity prices—including crude oil—fluctuated."
2011-06-20,3.708,3.727,3.851,3.804,3.636,3.651,3.57,3.668,3.898,"The true cost of gasoline is estimated to be $15 per gallon, considering the environmental impact and other factors.","An estimate of gasoline’s “true cost” puts it near $15 per gallon when accounting for environmental impacts and other externalities beyond the retail pump price. The piece focuses on societal and environmental cost accounting rather than near-term changes in crude oil, refining, supply, or demand fundamentals."
2011-06-27,3.631,3.67,3.815,3.748,3.573,3.529,3.504,3.613,3.842,The rising cost of crude oil accounts for most of the increase in gasoline prices from the fall of 2010 to late spring 2011.,"From fall 2010 to late spring 2011, most of the increase in U.S. gasoline prices was driven by higher crude oil costs. This indicates crude oil price movements were the primary factor behind the gasoline price rise during that period."
2011-07-04,3.634,3.64,3.784,3.711,3.547,3.631,3.469,3.563,3.793,"The potential impacts of the current uncertainty regarding shale gas resources on projected natural gas supply, consumption, and prices are described in the EIA report.","An EIA report discusses how uncertainty around shale gas resource estimates could affect projected U.S. natural gas supply, consumption, and prices. This may influence fuel markets broadly, including energy input costs relevant to refining and fuel pricing."
2011-07-11,3.695,3.718,3.827,3.76,3.657,3.704,3.563,3.553,3.779,"In 2011, international oil prices approached $150 per barrel, and f.o.b. gasoline prices hovered around $2 per liter, while Iran's domestic price was $0.10.","In 2011, international crude oil prices neared $150 per barrel and f.o.b. gasoline prices were about $2 per liter. Iran’s domestic gasoline price at the time was about $0.10 per liter."
2011-07-18,3.736,3.776,3.882,3.811,3.721,3.729,3.627,3.563,3.794,"The U.S. has very competitive natural gas prices, and exposing it to the rest of the world will not lower domestic prices.","The article says U.S. natural gas prices are highly competitive and that increasing exposure to global markets (e.g., via exports) would not reduce domestic natural gas prices. It provides no direct information on U.S. gasoline prices beyond a general linkage to domestic energy-cost conditions."
2011-07-25,3.754,3.805,3.898,3.829,3.762,3.73,3.659,3.574,3.805,"In the eastern U.S., the spot price of coal has risen steadily for nearly two years, while natural gas prices have remained comparatively low.","Eastern U.S. coal spot prices have risen steadily for nearly two years, while natural gas prices have remained comparatively low. This highlights a sustained divergence in competing fuel costs that could influence broader U.S. energy market conditions relevant to refined product pricing."
2011-08-01,3.766,3.818,3.903,3.842,3.777,3.753,3.662,3.595,3.803,U.S. gasoline prices have been rising with crude oil prices.,"U.S. gasoline prices have been rising alongside higher crude oil prices, indicating that recent pump price increases are being driven by crude oil market strength."
2011-08-08,3.73,3.781,3.88,3.812,3.73,3.701,3.617,3.606,3.794,The price of crude oil plummeted in recent days due to slower-than-expected growth in the U.S. economy.,"Crude oil prices fell sharply in recent days, driven by slower-than-expected U.S. economic growth."
2011-08-15,3.662,3.712,3.82,3.747,3.655,3.619,3.55,3.578,3.743,"The 2008 and 2011 oil and gasoline price run-ups had a significant impact on the economy, leading to a decline in gasoline tax revenues.",The 2008 and 2011 oil and gasoline price spikes significantly affected the broader economy and were associated with declines in gasoline tax revenues. The piece highlights the sensitivity of fuel-tax receipts to periods of elevated gasoline prices.
2011-08-22,3.638,3.671,3.796,3.704,3.611,3.605,3.523,3.57,3.74,"The U.S. economy is expected to recover, which will lead to an increase in gasoline and diesel prices.","The U.S. economy is expected to recover, and this rebound is anticipated to increase demand for gasoline and diesel, putting upward pressure on prices."
2011-08-29,3.682,3.678,3.784,3.703,3.631,3.709,3.533,3.58,3.798,"The United States has 150 crude oil refineries with an average refinery capacity of about 120,000.","The U.S. has 150 crude oil refineries, with an average capacity of about 120,000 barrels per day per refinery. This indicates the scale and distribution of domestic refining capacity that influences gasoline supply availability."
2011-09-05,3.727,3.711,3.809,3.738,3.664,3.745,3.554,3.619,3.913,Low U.S. distillate consumption reflects slow economic activity and biofuel substitution.,Low U.S. distillate consumption was attributed to sluggish economic activity and substitution toward biofuels. This implies weaker demand for refined petroleum products and a shifting fuel mix during the week covered.
2011-09-12,3.715,3.705,3.809,3.742,3.648,3.717,3.532,3.641,3.918,"Between early September 2010 and late June 2011, crude oil and gasoline prices increased sharply.","Between early September 2010 and late June 2011, crude oil and gasoline prices rose sharply, indicating a period of significant upward movement in both input costs and retail fuel prices."
2011-09-19,3.657,3.66,3.758,3.711,3.595,3.609,3.473,3.648,3.906,"Objective facts about the Economy and Energy situation:
Crude oil, gasoline, heating oil, diesel, propane, and other liquids including biofuels and natural gas liquids are part of the petroleum and other liquids sector. 
China imported record amounts of crude oil in 2023. 
In 2007, average retail prices of B2/B5 were lower than petroleum diesel by about 5-10% in the United States. 
The largest improvement in aircraft fuel efficiency took place in the 1960s. 
Lubricating oils are the main cost driver for operating costs.","Crude oil and refined products (including gasoline) are part of the petroleum and other liquids sector, which also includes biofuels and natural gas liquids. China imported record amounts of crude oil in 2023, and U.S. biodiesel blends (B2/B5) were priced about 5–10% below petroleum diesel on average in 2007."
2011-09-26,3.568,3.583,3.684,3.645,3.509,3.467,3.371,3.623,3.877,"As of 2011, global natural gas prices vary considerably, with the United States having lower prices compared to other countries.","As of 2011, global natural gas prices differed significantly by region, with the United States having comparatively lower natural gas prices than many other countries."
2011-10-03,3.492,3.518,3.633,3.583,3.437,3.358,3.299,3.592,3.827,"In 2009, average gasoline prices were higher at the end of the summer than at the beginning, due to high crude oil prices.","In 2009, average U.S. gasoline prices increased from the beginning to the end of summer, driven by high crude oil prices."
2011-10-10,3.476,3.479,3.583,3.541,3.404,3.373,3.283,3.567,3.805,"The U.S. spent almost $2900 on gasoline in 2011, which accounts for less than half of all oil products consumed in the country.","U.S. gasoline spending in 2011 totaled nearly $2,900 (per the cited measure). Gasoline represented less than half of total U.S. consumption of oil products that year."
2011-10-17,3.533,3.524,3.618,3.57,3.465,3.45,3.361,3.579,3.842,"The United States Department of Energy's Vehicle Technologies Office provides a resource for alternative fuel data, including fuel prices.","The U.S. Department of Energy’s Vehicle Technologies Office offers an alternative fuels data resource that includes fuel price information, which can be used to track and compare fuel price trends."
2011-10-24,3.52,3.532,3.604,3.569,3.485,3.396,3.362,3.567,3.843,"As of 2011, the U.S. Energy Information Administration (EIA) raised crude oil and gasoline price forecasts for 2018, expecting summer gasoline prices to be the highest in four years.","The EIA raised its 2018 forecasts for crude oil and gasoline prices, indicating expectations for higher fuel costs. It projected that summer 2018 U.S. gasoline prices would be the highest in four years."
2011-10-31,3.511,3.513,3.586,3.551,3.464,3.422,3.322,3.538,3.828,"The price of crude oil affects the price of gasoline, and benchmarks play an important role in pricing crude oil.","U.S. gasoline prices are influenced by crude oil prices, and crude oil is priced using benchmarks that play an important role in determining those prices."
2011-11-07,3.482,3.489,3.57,3.53,3.436,3.375,3.286,3.513,3.824,"As of 2011, the average price of gasoline in the United States was $3.17.","In 2011, the average U.S. gasoline price was $3.17 per gallon."
2011-11-14,3.495,3.499,3.571,3.53,3.455,3.414,3.294,3.489,3.813,The U.S. Energy Information Administration (EIA) re-runs the Gasoline Inventory (GI) model to produce macroeconomic forecasts that are consistent with the Short-Term Energy Outlook (STEO) energy price forecasts.,The EIA re-runs its Gasoline Inventory (GI) model to generate macroeconomic forecasts that align with the Short-Term Energy Outlook (STEO) energy price forecasts. This indicates EIA’s gasoline inventory modeling is being recalibrated to maintain consistency with its published near-term energy price outlook.
2011-11-21,3.427,3.453,3.536,3.492,3.402,3.308,3.225,3.445,3.76,The global price of oil peaked at US$147/bbl in the summer of 2008.,"Global crude oil prices peaked at about $147 per barrel in summer 2008, a level historically associated with higher gasoline costs due to crude being the primary feedstock for U.S. gasoline."
2011-11-28,3.368,3.405,3.501,3.452,3.345,3.227,3.176,3.389,3.701,Brent crude oil averaged over $100 per barrel in 2011.,"Brent crude oil averaged over $100 per barrel in 2011, indicating a high crude-cost environment that year which can be relevant when comparing historical U.S. gasoline price levels to crude oil benchmarks."
2011-12-05,3.35,3.378,3.47,3.415,3.324,3.251,3.153,3.341,3.644,The spot price of West Texas Intermediate (WTI) crude oil increased between October and November 2011.,"WTI spot crude oil prices rose from October to November 2011, indicating higher crude input costs during that period."
2011-12-12,3.346,3.38,3.445,3.413,3.338,3.266,3.149,3.282,3.6,The gap between crude oil and natural gas prices has been steadily widening over the 2006-2009 period.,The articles report that the price gap between crude oil and natural gas widened steadily over 2006–2009. This indicates crude oil prices increased relative to natural gas during that period.
2011-12-19,3.29,3.346,3.413,3.389,3.295,3.186,3.103,3.186,3.541,The world price of oil affects the ethanol/gasoline price relationship in the United States.,"Global crude oil prices influence the relative pricing between ethanol and gasoline in the United States, affecting how closely ethanol prices track gasoline prices. This linkage can shift the ethanol-to-gasoline price spread as oil prices change."
2011-12-26,3.317,3.344,3.402,3.389,3.295,3.27,3.119,3.119,3.556,"The average U.S. retail gasoline price can be decomposed into an oil component, a tax component, and state fixed effects and time trends.","The average U.S. retail gasoline price can be decomposed into an oil-price component, a tax component, and state-level fixed effects plus time trends. This implies that changes in crude oil prices and tax rates, alongside persistent state differences and broader temporal patterns, are key drivers of observed retail gasoline price variation."
2012-01-02,3.358,3.395,3.439,3.422,3.363,3.308,3.158,3.08,3.599,"As of early October 2011, the spot price for ultra-low-sulfur distillate fuel oil rose, while the spot price for motor gasoline decreased.","In early October 2011, U.S. spot prices for ultra-low-sulfur distillate fuel oil increased while spot prices for motor gasoline decreased."
2012-01-09,3.441,3.487,3.523,3.513,3.458,3.395,3.263,3.056,3.657,"As of 2011, the average gasoline and diesel prices in the US were over $3 per gallon, with crude oil accounting for more than 60% of the cost.","As of 2011, average U.S. gasoline and diesel prices were over $3 per gallon, and crude oil accounted for more than 60% of the pump price. This highlights that changes in crude oil prices were the dominant driver of retail fuel costs at that time."
2012-01-16,3.451,3.503,3.542,3.533,3.471,3.403,3.273,3.047,3.66,"The U.S. average price of gasoline is at a high level, with a potential to reach $4/gallon by Memorial Day.","U.S. average gasoline prices are already elevated, and reports indicate they could rise to around $4 per gallon by Memorial Day."
2012-01-23,3.45,3.529,3.568,3.567,3.489,3.346,3.29,3.058,3.675,The United States spends $1 billion per day on oil imports.,"The U.S. spends about $1 billion per day on imported oil, highlighting a significant reliance on foreign crude supplies."
2012-01-30,3.5,3.592,3.633,3.617,3.562,3.39,3.354,3.077,3.702,"Gas prices are on the rise in the United States, and natural gas spot prices are near 10-year lows amid warm weather and abundant supply.",U.S. gasoline prices are rising. Natural gas spot prices are near 10-year lows due to warm weather and abundant supply.
2012-02-06,3.542,3.625,3.655,3.64,3.606,3.45,3.411,3.116,3.722,"As of February 2012, the price of North Sea oil has increased, driving up U.S. gasoline prices by about 12 cents a gallon since late January.","North Sea crude oil prices rose as of February 2012, contributing to an increase in U.S. gasoline prices of about 12 cents per gallon since late January."
2012-02-13,3.584,3.682,3.703,3.695,3.667,3.444,3.493,3.119,3.781,"As of 2012, the U.S. average retail gasoline price has fallen, and prices in the Rocky Mountains are influenced by Canadian and Bakken crude oils rather than West Texas Intermediate (WTI) and Louisiana Light.","Since 2012, the U.S. average retail gasoline price has fallen. Gasoline prices in the Rocky Mountain region are driven more by Canadian and Bakken crude oil markets than by benchmark crudes like WTI and Louisiana Light."
2012-02-20,3.652,3.725,3.751,3.739,3.707,3.504,3.541,3.145,3.95,"As of February 2012, the average price of gasoline in the United States was around $3.59 per gallon, with prices expected to continue rising through the first half of the year.","In February 2012, the average U.S. gasoline price was about $3.59 per gallon. Prices were expected to keep rising through the first half of 2012."
2012-02-27,3.78,3.805,3.827,3.816,3.792,3.662,3.619,3.242,4.178,The current situation is affected by uncertainties around supply stemming from tensions with Iran and new U.S. and EU sanctions.,"Uncertainty over oil supply increased due to tensions involving Iran and newly imposed U.S. and EU sanctions, raising concerns about potential disruptions to global crude exports."
2012-03-05,3.849,3.838,3.876,3.848,3.82,3.781,3.667,3.38,4.25,The United States has increased its crude oil production sharply in Canada and the central United States.,"U.S. crude oil production rose sharply, with notable increases in Canada-linked output flows and in the central United States. This indicates higher crude supply availability in North America during the week."
2012-03-12,3.884,3.843,3.867,3.862,3.822,3.847,3.707,3.529,4.273,"The average U.S. retail gasoline price can be decomposed into an oil component, a tax component, and state fixed effects.","Average U.S. retail gasoline prices can be broken down into three key parts: an oil-price-driven component, a tax component, and persistent state-level fixed effects that capture structural differences across states."
2012-03-19,3.923,3.883,3.889,3.9,3.87,3.877,3.759,3.671,4.288,The cost of crude oil is a major factor in determining gasoline prices across U.S. states.,Crude oil prices are a major input cost for gasoline and strongly influence retail gasoline prices across U.S. states.
2012-03-26,3.973,3.942,3.921,3.953,3.94,3.937,3.82,3.734,4.294,"As of 2012, the cost per mile driven in the US was lower compared to 1980 due to increased vehicle efficiency, despite rising gasoline prices.","As of 2012, the cost per mile driven in the U.S. was lower than in 1980 because gains in vehicle fuel efficiency more than offset higher gasoline prices. This highlights that efficiency improvements can reduce effective fuel cost burdens even when pump prices rise."
2012-04-02,3.996,3.983,3.957,3.996,3.981,3.941,3.864,3.793,4.282,The EIA has lowered the forecast 2012 average U.S. refiner acquisition cost of crude oil by $2 per barrel from previous forecasts.,The EIA lowered its forecast for the 2012 average U.S. refiner acquisition cost of crude oil by $2 per barrel versus its prior outlook.
2012-04-09,3.997,4.02,4.025,4.044,4.002,3.897,3.881,3.833,4.254,"As of April 2012, the price of West Texas Intermediate (WTI) crude oil was $101 per barrel, while Brent oil on the European market was $120 per barrel.","In April 2012, West Texas Intermediate (WTI) crude traded around $101 per barrel while Brent traded around $120 per barrel, indicating a roughly $19 per barrel Brent premium."
2012-04-16,3.98,4.0,4.046,4.027,3.966,3.891,3.864,3.845,4.222,"Natural gas liquids (NGLs) are used as inputs for petrochemical plants, burned for space heat and cooking, and blended into vehicle fuel.","Natural gas liquids (NGLs) are used as petrochemical feedstocks, for space heating and cooking, and can be blended into vehicle fuel."
2012-04-23,3.929,3.958,4.023,4.004,3.905,3.811,3.81,3.842,4.193,The United States government aims to decrease gas emissions and dependence on foreign oil through hybrid vehicle development.,The U.S. government is promoting hybrid vehicle development to cut greenhouse-gas emissions and reduce reliance on foreign oil. This policy direction could affect longer-term U.S. gasoline demand by encouraging greater fuel efficiency and reduced gasoline consumption.
2012-04-30,3.889,3.904,3.991,3.951,3.846,3.788,3.747,3.831,4.171,"As of 2012, there were approximately 160,000 gasoline stations in the United States, compared to a limited number of alternative transportation fuel stations.","In 2012, the United States had approximately 160,000 gasoline stations, indicating a much larger gasoline retail infrastructure than the limited number of alternative transportation fuel stations. This highlights the continued dominance and accessibility of gasoline distribution relative to alternative fuels."
2012-05-07,3.849,3.838,3.947,3.889,3.77,3.761,3.685,3.809,4.186,"The United States relies heavily on oil, natural gas, and coal for its energy, making it vulnerable to price fluctuations.","The U.S. energy mix relies heavily on oil, natural gas, and coal, leaving it exposed to commodity price volatility. This dependence implies that swings in crude oil and related fuel markets can quickly influence U.S. energy costs, including gasoline."
2012-05-14,3.814,3.778,3.899,3.848,3.693,3.679,3.62,3.808,4.308,The average U.S. wholesale gasoline prices have risen 30% from 2010-2011.,"Average U.S. wholesale gasoline prices rose about 30% from 2010 to 2011, indicating a significantly higher baseline for wholesale fuel costs over that period."
2012-05-21,3.773,3.713,3.85,3.798,3.613,3.665,3.551,3.801,4.293,The Keystone XL tar sands pipeline would reduce gasoline supplies in America by diverting Canadian tar sands crude from the Midwest to the Gulf Coast.,"The Keystone XL tar sands pipeline would divert Canadian tar sands crude away from the U.S. Midwest to the Gulf Coast, which the article says would reduce gasoline supplies in America."
2012-05-28,3.728,3.652,3.798,3.742,3.545,3.631,3.483,3.788,4.277,The price of gasoline in the US was around $2.25 a gallon in May 2012.,U.S. gasoline prices averaged about $2.25 per gallon in May 2012.
2012-06-04,3.671,3.595,3.746,3.689,3.482,3.558,3.433,3.776,4.236,The average price for a gallon of regular gasoline in the United States fell 15.9 cents to $3.624 in the past three weeks due to a drop in crude oil.,"The U.S. average price of regular gasoline fell 15.9 cents over the past three weeks to $3.624 per gallon, attributed to a decline in crude oil prices."
2012-06-11,3.629,3.533,3.683,3.62,3.427,3.578,3.372,3.756,4.144,"As of 2012, the fossil fuel industry has a significant influence on the economy, with oil, gas, and coal corporations buying support in the United States.","The article says oil, gas, and coal companies had significant influence in the U.S. economy as of 2012 and used financial support to buy political backing in the United States. It provides no specific near-term information on crude supply/demand, refinery operations, inventories, or policy changes that would directly inform U.S. gasoline price forecasting."
2012-06-18,3.589,3.484,3.629,3.564,3.385,3.598,3.329,3.737,4.014,The United States has increased its exports of refined products,"The United States increased exports of refined petroleum products, implying more domestic refinery output is being sent abroad. Higher refined-product exports can affect U.S. gasoline availability and inventory levels."
2012-06-25,3.494,3.427,3.577,3.506,3.328,3.466,3.257,3.681,3.875,The national average price for regular unleaded gasoline fell 50 cents per gallon over a 12-week period in 2012.,The national average price for regular unleaded gasoline declined by 50 cents per gallon over a 12-week period in 2012.
2012-07-02,3.415,3.377,3.538,3.475,3.259,3.357,3.187,3.63,3.765,"The heaviest products such as residual fuel oil are recovered at temperatures sometimes over 1,000 degrees Fahrenheit during crude oil distillation.","Residual fuel oil and other heavy petroleum products are recovered during crude oil distillation at very high temperatures, sometimes exceeding 1,000°F. This content is primarily technical background on refining and does not provide market, supply, demand, or pricing information relevant to near-term U.S. gasoline prices."
2012-07-09,3.469,3.437,3.561,3.523,3.339,3.48,3.224,3.595,3.723,"The United States produced more crude oil than any nation, at any time.","The article says the United States produced more crude oil than any nation has ever produced at any time, indicating exceptionally high domestic crude supply levels during the week."
2012-07-16,3.485,3.483,3.61,3.567,3.386,3.458,3.263,3.556,3.726,"Crude oil prices have a significant impact on the prices of gasoline, heating oil, and diesel, with crude oil accounting for 61.5% of the cost of gasoline.","Crude oil prices strongly influence U.S. gasoline prices, with crude oil accounting for about 61.5% of the retail cost of gasoline. Changes in crude oil prices therefore tend to be a primary driver of movements in gasoline, heating oil, and diesel prices."
2012-07-23,3.554,3.568,3.701,3.647,3.472,3.52,3.356,3.537,3.769,"The price of heating fuels in Maine is a statewide average, and prices in a given geographic region of the state may be considerably higher or lower.","Maine heating-fuel prices are reported as a statewide average, but actual prices can vary significantly by region within the state."
2012-07-30,3.568,3.577,3.698,3.654,3.486,3.553,3.374,3.512,3.76,"The fuel economy standards have affected vehicle efficiency in the US, leading to improved fuel efficiency since the 1970s.","U.S. fuel economy standards have increased vehicle efficiency, contributing to improved average fuel efficiency since the 1970s and potentially reducing gasoline consumption per mile over time."
2012-08-06,3.702,3.678,3.772,3.722,3.619,3.813,3.476,3.509,3.811,"As of August 2012, U.S. consumer energy expenditures are still mainly driven by oil prices, and household energy bills got little relief as natural gas prices fell.","As of August 2012, U.S. consumer energy expenditures remained primarily driven by oil prices, implying gasoline-related costs were still closely tied to crude oil movements. Household energy bills saw little relief despite falling natural gas prices."
2012-08-13,3.779,3.758,3.84,3.807,3.698,3.826,3.552,3.545,4.002,"Objective facts about the Economy and Energy situation:
U.S. gasoline consumption is estimated to be low compared to the five-year average. 
The cost of cleaning up a Canadian crude oil tar sands spill is the highest onshore oil cleanup in U.S. history. 
Electric generator dispatch in the United States depends on system demand and fuel price, as well as the efficiency of the plant's conversion of fuel into electricity. 
Wholesale and retail Producer Price Indexes (PPI) for gasoline, jet fuel, and lubricating oil have increased, while the price of wellhead natural gas has declined. 
There are currently only 8,000 public charging stations for plug-in electric vehicles in the United States.","U.S. gasoline consumption is estimated to be below the five-year average, while Producer Price Indexes for gasoline (wholesale and retail) and other refined products (jet fuel, lubricating oil) have increased, even as wellhead natural gas prices have declined. Cleanup costs for a Canadian crude oil tar sands spill were reported as the most expensive onshore oil cleanup in U.S. history, and EV infrastructure remains limited with about 8,000 public charging stations in the U.S."
2012-08-20,3.803,3.792,3.874,3.834,3.738,3.801,3.61,3.582,4.055,The price of gasoline peaked in 1982 due to the U.S. embargo of oil from Iran.,"Gasoline prices peaked in 1982, linked to a U.S. embargo on oil from Iran, highlighting how supply disruptions and geopolitical actions can drive major increases in U.S. gasoline prices."
2012-08-27,3.837,3.833,3.884,3.867,3.793,3.818,3.646,3.624,4.093,"In 2009, the United States produced just 2 percent of the world's oil, and oil imports cost the United States an estimated $450 billion.","In 2009, the U.S. produced about 2% of the world’s oil, indicating limited domestic supply relative to global production at that time. U.S. oil imports were estimated to cost about $450 billion, highlighting the scale of reliance on imported crude."
2012-09-03,3.903,3.894,3.921,3.911,3.873,3.914,3.709,3.689,4.124,"The United States has 10 states with the most toxic air pollution, with coal-fired power plants and heavy industries responsible for 80% of all greenhouse emissions.","A report identified 10 U.S. states with the most toxic air pollution, attributing about 80% of greenhouse emissions to coal-fired power plants and heavy industry. No gasoline-specific price drivers (e.g., crude oil supply, refinery outages, fuel demand, inventories, taxes, or regulations affecting gasoline) were mentioned."
2012-09-10,3.907,3.911,3.988,3.948,3.861,3.897,3.706,3.749,4.133,"As of 2012, energy-related carbon dioxide emissions were down in 2011, driven by changing fuel prices and fuel use.","Energy-related U.S. CO₂ emissions fell in 2011 versus 2010, largely due to shifts in fuel prices and fuel use patterns. The piece implies that changes in relative fuel costs (e.g., switching among fuels) can materially affect energy consumption trends that may influence petroleum and gasoline demand."
2012-09-17,3.939,3.962,4.056,4.038,3.879,3.932,3.721,3.821,4.125,The U.S. electric vehicle market is advancing due to low natural gas prices and new climate regulations.,Low U.S. natural gas prices and new climate regulations are accelerating electric vehicle adoption in the U.S. electric vehicle market. This could affect longer-term gasoline demand trends by shifting transportation energy use away from gasoline.
2012-09-24,3.889,3.914,4.018,3.997,3.824,3.853,3.666,3.821,4.116,"As of 2012, the U.S. Energy Information Administration reported that crude oil costs were declining, leading to a drop in U.S. gasoline prices.","In 2012, the U.S. Energy Information Administration reported that declining crude oil costs were contributing to a drop in U.S. gasoline prices."
2012-10-01,3.866,3.887,4.027,3.985,3.775,3.823,3.62,3.815,4.132,The factors that contribute to the price of gasoline are the costs of crude oil and refinery costs.,U.S. gasoline prices are primarily driven by crude oil costs and refinery costs (including refining and related operational expenses).
2012-10-08,3.914,3.884,4.029,4.0,3.757,3.812,3.603,3.797,4.468,"The United States is the world's top oil consumer, but increased domestic production has not had a noticeable impact on the price of crude oil.","The U.S., the world’s largest oil consumer, has increased domestic oil production, but this rise has not produced a noticeable change in crude oil prices."
2012-10-15,3.886,3.88,4.0,3.969,3.78,3.726,3.61,3.781,4.449,"As of 2012, the average West Texas Intermediate (WTI) spot price of light, low-sulfur crude oil delivered in Cushing, Oklahoma was presented in the AEO2013 Early Release Overview.","The AEO2013 Early Release Overview reported the 2012 average West Texas Intermediate (WTI) spot price for light, low-sulfur crude delivered to Cushing, Oklahoma. This provides a benchmark crude oil price level for 2012, a key input cost that influences U.S. gasoline prices."
2012-10-22,3.756,3.789,3.917,3.882,3.684,3.528,3.514,3.755,4.301,The United States has tripled its use of ethanol in gasoline blends since 2005.,"Since 2005, the United States has tripled its use of ethanol in gasoline blends."
